source_line,section,spec_text,section_status,evidence
2195,46,```powershell,Delivered,WINDOWS_LOCAL_SETUP.md
2196,46,cd backend,Delivered,WINDOWS_LOCAL_SETUP.md
2197,46,py -3.13 -m venv .venv,Delivered,WINDOWS_LOCAL_SETUP.md
2198,46,.venv\Scripts\Activate.ps1,Delivered,WINDOWS_LOCAL_SETUP.md
2199,46,python -m pip install -r requirements.txt,Delivered,WINDOWS_LOCAL_SETUP.md
2200,46,python manage.py migrate,Delivered,WINDOWS_LOCAL_SETUP.md
2201,46,python manage.py createsuperuser,Delivered,WINDOWS_LOCAL_SETUP.md
2202,46,python manage.py runserver 127.0.0.1:8000,Delivered,WINDOWS_LOCAL_SETUP.md
2203,46,```,Delivered,WINDOWS_LOCAL_SETUP.md
2205,46,Then frontend:,Delivered,WINDOWS_LOCAL_SETUP.md
2207,46,```powershell,Delivered,WINDOWS_LOCAL_SETUP.md
2208,46,cd frontend,Delivered,WINDOWS_LOCAL_SETUP.md
2209,46,npm ci,Delivered,WINDOWS_LOCAL_SETUP.md
2210,46,npm run dev,Delivered,WINDOWS_LOCAL_SETUP.md
2211,46,```,Delivered,WINDOWS_LOCAL_SETUP.md
2213,46,"Use the actual resulting commands/configuration, not placeholder instructions.",Delivered,WINDOWS_LOCAL_SETUP.md
2215,46,---,Delivered,WINDOWS_LOCAL_SETUP.md
2217,47,# 47. BACKUP / RESTORE,Commands and restore integrity verified,BACKUP_RESTORE.md
2219,47,Provide tested commands.,Commands and restore integrity verified,BACKUP_RESTORE.md
2221,47,Backup should create timestamped copies safely.,Commands and restore integrity verified,BACKUP_RESTORE.md
2223,47,Before copying SQLite:,Commands and restore integrity verified,BACKUP_RESTORE.md
2224,47,- use SQLite backup API or safe checkpoint/backup technique;,Commands and restore integrity verified,BACKUP_RESTORE.md
2225,47,- do not blindly copy an actively changing WAL database in an unsafe way.,Commands and restore integrity verified,BACKUP_RESTORE.md
2227,47,Provide:,Commands and restore integrity verified,BACKUP_RESTORE.md
2228,47,- automatic backup retention config,Commands and restore integrity verified,BACKUP_RESTORE.md
2229,47,- manual backup,Commands and restore integrity verified,BACKUP_RESTORE.md
2230,47,- restore verification,Commands and restore integrity verified,BACKUP_RESTORE.md
2231,47,- `PRAGMA integrity_check` or equivalent through a management command,Commands and restore integrity verified,BACKUP_RESTORE.md
2233,47,Document where Google Drive metadata fits into recovery.,Commands and restore integrity verified,BACKUP_RESTORE.md
2235,47,---,Commands and restore integrity verified,BACKUP_RESTORE.md
2237,48,# 48. DOCUMENTATION OUTPUT,Delivered,docs/
2239,48,Create:,Delivered,docs/
2241,48,```text,Delivered,docs/
2242,48,README.md,Delivered,docs/
2243,48,docs/,Delivered,docs/
2244,48,├─ ARCHITECTURE.md,Delivered,docs/
2245,48,├─ DOMAIN_MODEL.md,Delivered,docs/
2246,48,├─ WORKFLOWS.md,Delivered,docs/
2247,48,├─ PERMISSIONS.md,Delivered,docs/
2248,48,├─ GOOGLE_SETUP.md,Delivered,docs/
2249,48,├─ PROVIDER_INTEGRATIONS.md,Delivered,docs/
2250,48,├─ WINDOWS_LOCAL_SETUP.md,Delivered,docs/
2251,48,├─ DEPLOYMENT.md,Delivered,docs/
2252,48,├─ BACKUP_RESTORE.md,Delivered,docs/
2253,48,├─ LEGACY_IMPORT.md,Delivered,docs/
2254,48,├─ TESTING.md,Delivered,docs/
2255,48,└─ SECURITY.md,Delivered,docs/
2256,48,```,Delivered,docs/
2258,48,Also create Mermaid diagrams where helpful:,Delivered,docs/
2259,48,- architecture,Delivered,docs/
2260,48,- request lifecycle,Delivered,docs/
2261,48,- creative lifecycle,Delivered,docs/
2262,48,- Drive storage flow,Delivered,docs/
2263,48,- publishing flow,Delivered,docs/
2264,48,- entity relationships,Delivered,docs/
2266,48,---,Delivered,docs/
2268,49,# 49. IMPLEMENTATION MILESTONES,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2270,49,Codex should execute these automatically.,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2272,49,## Milestone 0 — Legacy audit,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2273,49,- unpack reference ZIP,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2274,49,- inventory all capabilities,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2275,49,- map source models/services/routes/migrations to target domains,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2276,49,- record known defects,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2277,49,- create `docs/LEGACY_AUDIT.md`,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2279,49,## Milestone 1 — Foundation,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2280,49,- Django project,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2281,49,- React project,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2282,49,- config,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2283,49,- custom User,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2284,49,- profiles,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2285,49,- workspaces,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2286,49,- memberships,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2287,49,- roles/permissions,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2288,49,- session auth,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2289,49,- i18n,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2290,49,- base responsive layout,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2291,49,- API conventions,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2292,49,- tests,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2294,49,## Milestone 2 — Catalog + Requests,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2295,49,- brands/products/campaigns/platforms,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2296,49,- requests,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2297,49,- deliverables,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2298,49,- source materials,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2299,49,- assignments,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2300,49,- workflow,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2301,49,- board,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2302,49,- My Tasks,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2303,49,- notifications/activity,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2305,49,## Milestone 3 — Creatives,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2306,49,- creative workspace,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2307,49,- versioning,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2308,49,- comments,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2309,49,- feedback,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2310,49,- review,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2311,49,- approval,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2312,49,- lineage,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2313,49,- creative family,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2314,49,- library,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2315,49,- search,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2317,49,## Milestone 4 — Storage,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2318,49,- local provider,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2319,49,- Google OAuth,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2320,49,- StorageConnection,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2321,49,- Drive folders/mappings,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2322,49,- Drive inventory/sync,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2323,49,- resumable upload,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2324,49,- attach existing,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2325,49,- CreativeFile,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2326,49,- file identity,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2327,49,- UI,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2329,49,## Milestone 5 — Clips + Content,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2330,49,- clips,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2331,49,- clip usages,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2332,49,- transcript/OCR index,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2333,49,- search,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2334,49,- manual corrections,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2336,49,## Milestone 6 — Deployment + Performance,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2337,49,- deployments,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2338,49,- ad connections,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2339,49,- provider interfaces,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2340,49,- performance snapshots,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2341,49,- normalized analytics,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2342,49,- fatigue,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2343,49,- outcome history,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2344,49,- decision UI,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2346,49,## Milestone 7 — Experiments + Knowledge,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2347,49,- experiments,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2348,49,- arms,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2349,49,- comparisons,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2350,49,- context hub,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2351,49,- context versions/evidence,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2352,49,- patterns,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2353,49,- evidence assistant,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2354,49,- creative proposals,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2356,49,## Milestone 8 — Publishing + YouTube,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2357,49,- publish jobs/steps,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2358,49,- real Meta provider behavior,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2359,49,- safe provider registry,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2360,49,- retries/idempotency,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2361,49,- YouTube resumable upload,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2362,49,- external receipt integrity,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2364,49,## Milestone 9 — Automation + Operations,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2365,49,- rule builder,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2366,49,- worker/job infrastructure,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2367,49,- automation runs,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2368,49,- operations dashboard,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2369,49,- failed job tools,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2371,49,## Milestone 10 — Legacy import,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2372,49,- dry run,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2373,49,- import,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2374,49,- mappings,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2375,49,- reports,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2376,49,- edge cases,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2378,49,## Milestone 11 — Production hardening,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2379,49,- security,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2380,49,- rate limits,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2381,49,- backup/restore,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2382,49,- Docker,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2383,49,- Nginx,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2384,49,- health checks,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2385,49,- docs,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2386,49,- deployment,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2387,49,- full regression,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2388,49,- browser/mobile/RTL QA,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2390,49,## Milestone 12 — Final acceptance,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2391,49,- fresh clone installation test,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2392,49,- empty DB migration test,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2393,49,- demo seed test,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2394,49,- production build,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2395,49,- complete tests,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2396,49,- final QA report,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2397,49,- package final standalone ZIP,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2399,49,Do not declare Milestone 12 complete if any blocking test or build is failing.,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2401,49,---,Partial milestone completion,REQUIREMENTS_TRACEABILITY.md
2403,50,# 50. DEFINITION OF DONE,Not fully production accepted,KNOWN_LIMITATIONS.md
2405,50,The platform is considered ready only when a new engineer can:,Not fully production accepted,KNOWN_LIMITATIONS.md
2407,50,1. clone/unzip it;,Not fully production accepted,KNOWN_LIMITATIONS.md
2408,50,2. follow README;,Not fully production accepted,KNOWN_LIMITATIONS.md
2409,50,3. set environment variables;,Not fully production accepted,KNOWN_LIMITATIONS.md
2410,50,4. migrate an empty SQLite DB;,Not fully production accepted,KNOWN_LIMITATIONS.md
2411,50,5. create an admin;,Not fully production accepted,KNOWN_LIMITATIONS.md
